site_id,organism,location_type,label,lat,lon,elev_m,year,county,notes,source_name,source_url
5292689297,American pika,occurrence,American pika,39.530176,-106.416028,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5292689297
5292705666,American pika,occurrence,American pika,40.412108,-105.733208,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5292705666
5292774162,American pika,occurrence,American pika,40.095847,-105.584763,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5292774162
5292823861,American pika,occurrence,American pika,39.386657,-106.105,,2025.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5292823861
5938162757,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.93733,-105.160199,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938162757
5938363394,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.606621,-105.098504,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938363394
5938386193,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.849422,-104.818614,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938386193
5938394543,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.602867,-105.082672,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938394543
5938407290,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.153728,-105.178207,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938407290
5938424046,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.885752,-105.067017,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938424046
5938538463,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,38.713964,-104.716029,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938538463
5938592516,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.021903,-105.155128,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938592516
5938606339,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.871187,-105.026359,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938606339
5938647267,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.913883,-105.065117,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/5938647267
6129832035,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.158592,-105.29563,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6129832035
6129843451,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.234705,-105.218798,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6129843451
6130009616,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.816858,-104.879039,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130009616
6130020437,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.844278,-104.817052,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130020437
6130094697,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.882942,-104.932811,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130094697
6130318365,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.813056,-104.828035,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130318365
6130460844,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.61828,-104.847306,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130460844
6130554528,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.537506,-105.059586,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130554528
6130563971,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.941257,-105.107947,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130563971
6130638321,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.153375,-105.299857,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130638321
6130812395,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.665333,-105.101652,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130812395
6130976913,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.24799,-105.216125,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130976913
6130988236,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.757498,-104.856267,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6130988236
6131029996,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.155549,-104.991875,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131029996
6131150483,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.849552,-105.080146,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131150483
6131223330,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.559511,-105.14458,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131223330
6131322920,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.665506,-105.085495,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131322920
6131363714,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.016183,-105.240967,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131363714
6131608277,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.890087,-105.071344,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131608277
6131699200,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.155345,-105.232599,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6131699200
6133150731,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.664424,-105.082537,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133150731
6133153046,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.758775,-104.85476,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133153046
6133185256,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.363916,-105.109043,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133185256
6133220077,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.936082,-105.02981,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133220077
6133281112,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.167177,-105.101928,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133281112
6133302408,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.14533,-105.29895,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133302408
6133343281,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.925144,-105.237289,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133343281
6133435475,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.760848,-104.860955,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133435475
6147512609,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.815058,-104.879558,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147512609
6147611652,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.710604,-104.808098,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147611652
6163024075,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.757884,-104.855752,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163024075
6178301007,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.195906,-105.160953,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178301007
6399052865,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.141226,-105.257581,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6399052865
6133044226,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.567537,-105.059061,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133044226
6133258810,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.057408,-105.14073,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133258810
6133508563,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.082458,-105.248214,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6133508563
6147166533,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.480112,-105.123847,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147166533
6147210998,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.886405,-105.067075,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147210998
6147280104,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.053704,-105.143584,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147280104
6147281660,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.053457,-105.142762,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147281660
6147399349,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.083031,-105.259637,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147399349
6147433257,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.759311,-104.86263,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6147433257
6159196859,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.85511,-104.864347,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159196859
6159203254,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.048869,-105.119046,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159203254
6159220549,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.66605,-104.74578,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159220549
6159226407,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.971775,-104.748047,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159226407
6159271057,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.457883,-105.116635,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159271057
6159273452,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.484143,-105.004521,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159273452
6159294428,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.681839,-104.799647,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159294428
6159400604,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.971847,-104.747658,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159400604
6159401967,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.696053,-104.921784,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159401967
6159418230,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.88377,-105.0719,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159418230
6159425756,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.88377,-105.071908,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159425756
6159425860,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.517349,-104.998222,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159425860
6159479496,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.024094,-105.2291,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159479496
6159704391,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.681789,-104.802258,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6159704391
6162792011,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.837022,-104.837586,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6162792011
6162805250,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.587647,-104.566024,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6162805250
6162967663,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.059781,-105.064131,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6162967663
6163052494,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.539283,-105.134919,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163052494
6163208130,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.250068,-105.200971,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163208130
6163241682,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.853617,-105.141971,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163241682
6163348406,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.878757,-105.011936,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163348406
6163349567,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.622658,-104.849945,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163349567
6163379678,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.137003,-105.186861,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6163379678
6170868442,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.805164,-104.821014,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6170868442
6170908547,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.907517,-105.074653,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6170908547
6170928157,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.620838,-104.850878,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6170928157
6171113018,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.547717,-105.142647,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6171113018
6171315158,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.899434,-105.052759,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6171315158
6171367380,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.856653,-104.844584,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6171367380
6187893578,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.572611,-104.821102,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6187893578
6235318301,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.539277,-105.134906,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6235318301
6273853420,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,38.712555,-104.716503,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6273853420
6321176960,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.821593,-104.828965,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6321176960
6413826460,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.812837,-104.828033,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6413826460
6178311928,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.886539,-104.932563,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178311928
6178313877,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.812695,-104.827688,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178313877
6178391169,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.562065,-105.146089,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178391169
6178400918,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.664676,-105.088658,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178400918
6178438112,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.658739,-104.730667,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178438112
6178446451,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.858231,-104.992638,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178446451
6178751614,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.549624,-105.119358,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178751614
6178946242,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.848637,-104.821337,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6178946242
6179042111,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.715683,-104.800658,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6179042111
6179102687,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.047489,-105.20713,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6179102687
6179143629,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.848055,-104.865538,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6179143629
6179233607,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.713383,-104.801047,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6179233607
6179300964,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.846325,-104.865555,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6179300964
6184756593,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.562063,-105.144439,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184756593
6184790298,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.759823,-104.862901,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184790298
6184811378,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.886289,-105.066306,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184811378
6184892472,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.603663,-105.081603,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184892472
6184920363,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.582753,-104.713112,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184920363
6184975028,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.811642,-104.824783,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6184975028
6185258167,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.886101,-105.066752,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185258167
6185300098,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.760634,-104.861303,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185300098
6185307123,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.7985,-104.893837,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185307123
6185312721,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.814125,-104.876183,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185312721
6185444783,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.146641,-105.039804,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185444783
6185481689,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.972098,-105.118695,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185481689
6185578515,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.020681,-105.243942,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185578515
6185586456,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.541333,-105.134657,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185586456
6185615201,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.479962,-105.119659,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185615201
6185736940,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.569258,-105.145539,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185736940
6185760688,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.738262,-104.826484,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185760688
6185810808,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,38.576512,-104.46058,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185810808
6185838157,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.480045,-105.117308,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185838157
6185851523,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.199902,-105.156108,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185851523
6185872397,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.764245,-104.854752,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185872397
6185878179,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.961791,-104.760419,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185878179
6185913876,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.078489,-105.272914,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185913876
6185970176,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.961718,-104.760285,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185970176
6185976209,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.078706,-105.274617,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6185976209
6186090636,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.562038,-105.144317,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6186090636
6187892939,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.90191,-104.854729,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6187892939
6187955231,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.847472,-104.82035,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6187955231
6188128045,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.851538,-104.82298,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188128045
6188128063,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.838228,-104.814947,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188128063
6188155441,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.664725,-104.7452,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188155441
6188169344,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.460496,-105.132743,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188169344
6188228941,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.655128,-104.829117,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188228941
6188329715,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.459463,-105.133138,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188329715
6188460315,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.809104,-104.819145,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188460315
6188466286,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.846058,-104.816597,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188466286
6188469933,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.856228,-104.863197,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6188469933
6195282681,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.477975,-104.888616,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6195282681
6195404382,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.889167,-105.066375,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6195404382
6234660893,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.663442,-105.1018,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6234660893
6234944990,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,40.480138,-105.121314,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6234944990
6235454761,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.665778,-105.085328,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6235454761
6273831592,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,38.72201,-104.819651,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6273831592
6320061819,Black-tailed prairie dog,occurrence,Black-tailed prairie dog,39.886226,-105.06716,,2026.0,,HUMAN_OBSERVATION,GBIF occurrence,https://www.gbif.org/occurrence/6320061819
